MOVIE_DATA	程瑞起	e5a7172fc3e483f1	06/04/2018 11:10:13	330	0	30
0	0	0	0.6292835	0.1462729	0	0.5105882	0.03110048	0.02641509	1	0	0	1	0	0.1505017	-0.01156295	0.09596004	0.001055499	0.9953175	0.007614878	0.08105776	0.00871586	0.9966422	-0.1319998	-0.08899518	0.04843138	-0.986058	-0.1319998	-0.08899518	0.04843138	-0.986058	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.5089417	0.5001042	-0.540478	0.4458227	0.5038176	0.4930274	-0.4204828	0.5712146	0	0	0	0	0	0	0	0	-0.0946511	-0.01211777	-0.9954187	-0.005985916	0.09206409	-0.1475331	0.984071	0.03691048	-0.7381077	-0.1766976	-0.4237161	0.4944083	-0.515496	-0.2774987	-0.4145676	0.6967009	-0.09542364	-0.01542509	-0.9948907	0.02913531	0.08891513	-0.1598112	0.9830161	-0.01529222	-0.1880135	-0.3232252	-0.9139338	0.1578017	-0.208823	-0.5836418	-0.7581515	0.2023899	-0.2319904	1.049342	1.744183	6.222255	109.6046	0.09311245	7.473018	109.6351	-0.01680408	2	0	0	0	0	0	0	
0	0	0	0.6292835	0.1462729	0	0.5105882	0.03110048	0.02641509	1	0	0	1	0	0.1505017	-0.01152902	0.09592812	0.001042275	0.9953209	0.007616071	0.08111504	0.008620141	0.9966383	-0.1320085	-0.0890264	0.04821929	-0.9860644	-0.1320085	-0.0890264	0.04821929	-0.9860644	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.5089417	0.5001042	-0.540478	0.4458227	0.5038176	0.4930274	-0.4204828	0.5712146	0	0	0	0	0	0	0	0	-0.09466507	-0.01202531	-0.9954185	-0.00599972	0.09207866	-0.1475537	0.9840662	0.03691978	-0.7381077	-0.1766976	-0.4237161	0.4944083	-0.515496	-0.2774987	-0.4145676	0.6967009	-0.09543652	-0.01543188	-0.9948897	0.02912315	0.08894181	-0.1598313	0.9830106	-0.01528599	-0.1880135	-0.3232252	-0.9139338	0.1578017	-0.208823	-0.5836418	-0.7581515	0.2023899	-0.2291818	1.050558	1.743953	6.222243	109.6047	0.09311243	7.472991	109.635	-0.01691208	2	0	0	0	0	0	0	
0	0	0	0.6292835	0.1462729	0	0.5105882	0.03110048	0.02641509	1	0	0	1	0	0.1505017	-0.01152902	0.09592812	0.001042275	0.9953209	0.007616071	0.08111504	0.008620141	0.9966383	-0.1320085	-0.0890264	0.04821929	-0.9860644	-0.1320085	-0.0890264	0.04821929	-0.9860644	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.5089417	0.5001042	-0.540478	0.4458227	0.5038176	0.4930274	-0.4204828	0.5712146	0	0	0	0	0	0	0	0	-0.09466507	-0.01202531	-0.9954185	-0.00599972	0.09207866	-0.1475537	0.9840662	0.03691978	-0.7381077	-0.1766976	-0.4237161	0.4944083	-0.515496	-0.2774987	-0.4145676	0.6967009	-0.09543652	-0.01543188	-0.9948897	0.02912315	0.08894181	-0.1598313	0.9830106	-0.01528599	-0.1880135	-0.3232252	-0.9139338	0.1578017	-0.208823	-0.5836418	-0.7581515	0.2023899	-0.2291818	1.050558	1.743953	6.222466	109.6048	0.09313855	7.473199	109.635	-0.01698816	2	0	0	0	0	0	0	
0	0	0	0.6292835	0.1448664	0	0.5105882	0.03110048	0.02641509	1	0	0	1	0	0.1538462	-0.01150007	0.09590197	0.001026967	0.9953238	0.007617141	0.08116958	0.008516973	0.9966348	-0.1320052	-0.08905171	0.04799617	-0.9860734	-0.1320052	-0.08905171	0.04799617	-0.9860734	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.5089417	0.5001042	-0.540478	0.4458227	0.5038176	0.4930274	-0.4204828	0.5712146	0	0	0	0	0	0	0	0	-0.09468447	-0.01194185	-0.9954175	-0.006012126	0.09209881	-0.1475603	0.984063	0.03692862	-0.7381077	-0.1766976	-0.4237161	0.4944083	-0.515496	-0.2774987	-0.4145676	0.6967009	-0.09545484	-0.01543646	-0.9948882	0.02911004	0.08897302	-0.1598568	0.9830037	-0.01527498	-0.1880135	-0.3232252	-0.9139338	0.1578017	-0.208823	-0.5836418	-0.7581515	0.2023899	-0.2292376	1.049889	1.744383	6.222681	109.6048	0.09316679	7.473398	109.635	-0.01706244	2	0	0	0	0	0	0	
0	0	0	0.6292835	0.1448664	0	0.5105882	0.02870813	0.0245283	1	0	0	1	0	0.1538462	-0.01150007	0.09590197	0.001026967	0.9953238	0.007617141	0.08116958	0.008516973	0.9966348	-0.1320052	-0.08905171	0.04799617	-0.9860734	-0.1320052	-0.08905171	0.04799617	-0.9860734	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.5089417	0.5001042	-0.540478	0.4458227	0.5038176	0.4930274	-0.4204828	0.5712146	0	0	0	0	0	0	0	0	-0.09468447	-0.01194185	-0.9954175	-0.006012126	0.09209881	-0.1475603	0.984063	0.03692862	-0.7381077	-0.1766976	-0.4237161	0.4944083	-0.515496	-0.2774987	-0.4145676	0.6967009	-0.09545484	-0.01543646	-0.9948882	0.02911004	0.08897302	-0.1598568	0.9830037	-0.01527498	-0.1880135	-0.3232252	-0.9139338	0.1578017	-0.208823	-0.5836418	-0.7581515	0.2023899	-0.2292376	1.049889	1.744383	6.222881	109.6049	0.09316481	7.473583	109.6349	-0.01716916	2	0	0	0	0	0	0	
0	0	0	0.6292835	0.1448664	0	0.5129412	0.03110048	0.02641509	1	0	0	1	0	0.1505017	-0.01147649	0.0958773	0.001013152	0.9953265	0.007613949	0.08121963	0.008416945	0.9966316	-0.1319979	-0.08907294	0.0477824	-0.9860829	-0.1319979	-0.08907294	0.0477824	-0.9860829	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.5089417	0.5001042	-0.540478	0.4458227	0.5038176	0.4930274	-0.4204828	0.5712146	0	0	0	0	0	0	0	0	-0.0946998	-0.01187183	-0.9954168	-0.006027728	0.09211363	-0.1475764	0.9840587	0.03694161	-0.7381077	-0.1766976	-0.4237161	0.4944083	-0.515496	-0.2774987	-0.4145676	0.6967009	-0.0954692	-0.01543829	-0.9948873	0.02909672	0.08899964	-0.1598522	0.9830021	-0.01527177	-0.1880135	-0.3232252	-0.9139338	0.1578017	-0.208823	-0.5836418	-0.7581515	0.2023899	-0.2289463	1.047142	1.745232	6.223076	109.605	0.09316615	7.473761	109.6349	-0.01727276	2	0	0	0	0	0	0	
0	0	0	0.6292835	0.1462729	0	0.5129412	0.03110048	0.02641509	1	0	0	1	0	0.1505017	-0.01147649	0.0958773	0.001013152	0.9953265	0.007613949	0.08121963	0.008416945	0.9966316	-0.1319979	-0.08907294	0.0477824	-0.9860829	-0.1319979	-0.08907294	0.0477824	-0.9860829	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.5089417	0.5001042	-0.540478	0.4458227	0.5038176	0.4930274	-0.4204828	0.5712146	0	0	0	0	0	0	0	0	-0.0946998	-0.01187183	-0.9954168	-0.006027728	0.09211363	-0.1475764	0.9840587	0.03694161	-0.7381077	-0.1766976	-0.4237161	0.4944083	-0.515496	-0.2774987	-0.4145676	0.6967009	-0.0954692	-0.01543829	-0.9948873	0.02909672	0.08899964	-0.1598522	0.9830021	-0.01527177	-0.1880135	-0.3232252	-0.9139338	0.1578017	-0.208823	-0.5836418	-0.7581515	0.2023899	-0.2289463	1.047142	1.745232	6.223268	109.6051	0.09310643	7.473937	109.6349	-0.01742788	2	0	0	0	0	0	0	
0	0	0	0.6323987	0.1448664	0	0.5105882	0.03110048	0.02641509	1	0	0	1	0	0.1538462	-0.01145267	0.09585322	0.0009993227	0.9953291	0.007610469	0.08126577	0.008320981	0.9966287	-0.1319786	-0.08909	0.0475755	-0.9860939	-0.1319786	-0.08909	0.0475755	-0.9860939	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.5089417	0.5001042	-0.540478	0.4458227	0.5038176	0.4930274	-0.4204828	0.5712146	0	0	0	0	0	0	0	0	-0.09471293	-0.01181562	-0.9954162	-0.006042521	0.09212664	-0.1475603	0.9840595	0.03695195	-0.7381077	-0.1766976	-0.4237161	0.4944083	-0.515496	-0.2774987	-0.4145676	0.6967009	-0.09548179	-0.01544559	-0.9948863	0.02908687	0.08902054	-0.1597963	0.9830085	-0.01532008	-0.1880135	-0.3232252	-0.9139338	0.1578017	-0.208823	-0.5836418	-0.7581515	0.2023899	-0.2278564	1.050529	1.745296	6.223454	109.6052	0.09305111	7.474108	109.6348	-0.01757868	2	0	0	0	0	0	0	
0	0	0	0.6323987	0.1462729	0	0.5105882	0.03110048	0.02641509	1	0	0	1	0	0.1505017	-0.01145267	0.09585322	0.0009993227	0.9953291	0.007610469	0.08126577	0.008320981	0.9966287	-0.1319786	-0.08909	0.0475755	-0.9860939	-0.1319786	-0.08909	0.0475755	-0.9860939	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.5089417	0.5001042	-0.540478	0.4458227	0.5038176	0.4930274	-0.4204828	0.5712146	0	0	0	0	0	0	0	0	-0.09471293	-0.01181562	-0.9954162	-0.006042521	0.09212664	-0.1475603	0.9840595	0.03695195	-0.7381077	-0.1766976	-0.4237161	0.4944083	-0.515496	-0.2774987	-0.4145676	0.6967009	-0.09548179	-0.01544559	-0.9948863	0.02908687	0.08902054	-0.1597963	0.9830085	-0.01532008	-0.1880135	-0.3232252	-0.9139338	0.1578017	-0.208823	-0.5836418	-0.7581515	0.2023899	-0.2278564	1.050529	1.745296	6.223723	109.6053	0.0930007	7.474361	109.6348	-0.01772399	2	0	0	0	0	0	0	
0	0	0	0.6323987	0.1448664	0	0.5105882	0.03110048	0.02641509	1	0	0	1	0	0.1505017	-0.01143294	0.09583338	0.0009828241	0.9953312	0.007603732	0.08130708	0.008227739	0.9966261	-0.131974	-0.08910419	0.04738327	-0.9861025	-0.131974	-0.08910419	0.04738327	-0.9861025	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.5089417	0.5001042	-0.540478	0.4458227	0.5038176	0.4930274	-0.4204828	0.5712146	0	0	0	0	0	0	0	0	-0.09472656	-0.01177731	-0.9954153	-0.006054163	0.09213882	-0.1475972	0.9840523	0.03696549	-0.7381077	-0.1766976	-0.4237161	0.4944083	-0.515496	-0.2774987	-0.4145676	0.6967009	-0.09549516	-0.01545672	-0.994885	0.02907931	0.08904006	-0.1597849	0.9830084	-0.01534019	-0.1880135	-0.3232252	-0.9139338	0.1578017	-0.208823	-0.5836418	-0.7581515	0.2023899	-0.2293466	1.049232	1.745414	6.223974	109.6054	0.09295617	7.474597	109.6348	-0.01785963	2	0	0	0	0	0	0	
